,dz_gb,N2_glob,zs_sig0,zs_sig1,zs_sig2,zs_sig3,zs_sig4,SSD_mean,SST_mean,SSS_mean,OBC,OHC,OSC
1993-03-16 12:00:00,0.6814065241625733,8.341812385683449e-06,0.5161471302121511,0.6050684833479724,0.6914718420784757,0.7749763759201773,0.8552743964072554,24.364907115453082,18.422174,34.755146,1.3185064374286182e+19,-3.5891868e+19,-3.760259e+17
1993-04-16 00:00:00,0.6822035035144167,8.33982923719679e-06,0.5169145316209781,0.6058464375831596,0.6922600105542692,0.7757744428351114,0.8560821099313811,24.363486400042905,18.351862,34.75648,1.3185068967833735e+19,-3.5887022e+19,-3.759457e+17
1993-05-16 12:00:00,0.6817255072313055,8.266034262661759e-06,0.5165077094306283,0.6053895679669764,0.6917544843829515,0.7752218644213329,0.8554842531385718,24.390240176620086,18.237122,34.757706,1.31850665474134e+19,-3.5892673e+19,-3.759071e+17
1993-06-16 00:00:00,0.6801698695176668,8.18239655820761e-06,0.5151184565287865,0.6038944244415275,0.6901564558063246,0.7735243410639566,0.8536908870771384,24.41996328176956,18.146969,34.7482,1.3185058092459192e+19,-3.5908508e+19,-3.759985e+17
1993-07-16 12:00:00,0.6783024556877516,8.183945684000478e-06,0.5134745875787029,0.6021087101379493,0.6882329274534081,0.7714675492774822,0.8515057424642608,24.414415938851885,18.134346,34.717762,1.3185048046070219e+19,-3.592879e+19,-3.7620254e+17
1993-08-16 12:00:00,0.6774344962965293,8.22302074380116e-06,0.512765001642542,0.6012972968253038,0.6873225697164838,0.7704615361182197,0.8504076734763804,24.39407853518258,18.182062,34.699448,1.3185043631101549e+19,-3.5941293e+19,-3.7636926e+17
1993-09-16 00:00:00,0.6779278388395223,8.249408215731768e-06,0.5132809045925573,0.6017944466939078,0.6878014742215572,0.7709228202884879,0.850852087738137,24.380345562433533,18.173134,34.69171,1.318504666272043e+19,-3.5940132e+19,-3.7641114e+17
1993-10-16 12:00:00,0.6786292756726412,8.158804331362242e-06,0.513922567967236,0.6024725663863796,0.6885150038762837,0.7716705854373478,0.8516328341714693,24.416107414438976,18.02613,34.70357,1.318505060840468e+19,-3.593346e+19,-3.7638836e+17
1993-11-16 00:00:00,0.679478041474836,8.127340978432474e-06,0.5146222605102202,0.6032694388813832,0.6894063141112216,0.7726531859411117,0.8527032593678932,24.43110533133487,17.999949,34.71894,1.3185054977032487e+19,-3.5921529e+19,-3.7633483e+17
1993-12-16 12:00:00,0.6798455266850228,8.14303669454458e-06,0.5148372647922489,0.6035883399517753,0.6898262154320017,0.7731707176611827,0.8533146476998198,24.430788347144336,18.086126,34.73131,1.3185056444880525e+19,-3.5911692e+19,-3.763189e+17
1994-01-16 12:00:00,0.6802934597651114,8.234306049683754e-06,0.5151346686680968,0.6039862786845444,0.6903218867441766,0.7737608789451277,0.8539956883958845,24.401000007974666,18.285542,34.739647,1.3185058234416404e+19,-3.5901597e+19,-3.76243e+17
1994-02-15 00:00:00,0.6810067253632701,8.2989237459643e-06,0.515733937723181,0.6046559657743041,0.6910600108829137,0.7745651928095857,0.8548637478462671,24.37886111924066,18.385902,34.74697,1.318506179913979e+19,-3.5892211e+19,-3.7612108e+17
1994-03-16 12:00:00,0.6822160039492132,8.3509668029068e-06,0.5168442131010005,0.6058226670692541,0.6922815170772524,0.7758397178880575,0.8561894235097884,24.359468903245475,18.416122,34.751232,1.3185068531876026e+19,-3.5881553e+19,-3.7601264e+17
1994-04-16 00:00:00,0.6830138357335432,8.325117227349827e-06,0.5176087301750748,0.6065989058095292,0.6930691037389833,0.7766382929309184,0.8569986839390817,24.368405664754988,18.323374,34.753845,1.3185073290063421e+19,-3.5876114e+19,-3.7592543e+17
1994-05-16 12:00:00,0.6825770305982823,8.246486477611572e-06,0.5172298875346505,0.6061782463578475,0.6926077894691006,0.7761376627536973,0.8564602164155932,24.397402750356996,18.207338,34.756638,1.3185071003460727e+19,-3.588094e+19,-3.758643e+17
1994-06-16 00:00:00,0.6809803174016481,8.163120172504212e-06,0.5157987132355538,0.6046420411477632,0.6909695316757755,0.7744007130213842,0.854628195635427,24.42788640345857,18.127386,34.751278,1.3185062157818114e+19,-3.5897098e+19,-3.7590423e+17
1994-07-16 12:00:00,0.6793522457992338,8.194947980147836e-06,0.5143801079459253,0.603090385000327,0.6892886062631749,0.7725947924030051,0.852701901394657,24.41096528173618,18.154099,34.7215,1.3185053386988888e+19,-3.591593e+19,-3.76107e+17
1994-08-16 12:00:00,0.6786258466535168,8.297248127087724e-06,0.5138065159618729,0.6024181256952982,0.6885204687798048,0.771733965660035,0.8517518862046329,24.365427497222576,18.264313,34.69479,1.3185049723987323e+19,-3.5927404e+19,-3.762723e+17
1994-09-16 00:00:00,0.6788837226902117,8.300332328419393e-06,0.514112010017396,0.602689354043154,0.6887583825335113,0.7719396879041888,0.8519267022779932,24.361008596187208,18.235868,34.688175,1.3185051482305978e+19,-3.592873e+19,-3.7632682e+17
1994-10-16 12:00:00,0.6799884343768829,8.248193498300986e-06,0.5151290663578904,0.6037623180434548,0.6898856513480781,0.7731194625751914,0.8531570625002365,24.38025435658158,18.149042,34.69898,1.3185057498131468e+19,-3.5919327e+19,-3.763127e+17
1994-11-16 00:00:00,0.6807195011390951,8.194295364423928e-06,0.5157260361077124,0.6044494695085508,0.6906604374499308,0.7739789507673436,0.8540980129868242,24.40413430057867,18.084518,34.711563,1.3185061064713587e+19,-3.5908955e+19,-3.7627545e+17
1994-12-16 12:00:00,0.6810362973510905,8.202339559567466e-06,0.515886516064218,0.6047184352564413,0.6910348629573091,0.7744553093059535,0.8546723472930765,24.40578190364405,18.176945,34.72588,1.318506199082814e+19,-3.5899483e+19,-3.762473e+17
1995-01-16 12:00:00,0.6814349030750757,8.297936163402697e-06,0.5161540667231574,0.605075529299849,0.6914790035489178,0.7749836023544149,0.8552815652551207,24.374284974896113,18.364502,34.734722,1.3185063543268598e+19,-3.5890848e+19,-3.7621395e+17
1995-02-15 00:00:00,0.6822400051197491,8.40122456604045e-06,0.5168544348882502,0.6058429640928596,0.6923116102131904,0.7758792350254541,0.8562378967244099,24.337376257380647,18.522589,34.743862,1.3185067655839715e+19,-3.588194e+19,-3.761501e+17
1995-03-16 12:00:00,0.6834055433139642,8.43139211704931e-06,0.5179373562179148,0.6069728347353073,0.6934870765588941,0.7770988211972752,0.857500080299053,24.32638041847806,18.526491,34.75139,1.3185074198265754e+19,-3.5872543e+19,-3.7605603e+17
1995-04-16 00:00:00,0.6840969314231881,8.393627750257093e-06,0.5186023733177053,0.6076470568211578,0.6941701996629618,0.7777905641399452,0.8582002219834659,24.338291502956384,18.429892,34.754993,1.3185078321003565e+19,-3.5868216e+19,-3.7596254e+17
1995-05-16 12:00:00,0.6835864776523217,8.302037351709612e-06,0.5181578180802647,0.6071566148594661,0.693635143905358,0.7772123587444615,0.8575804796907026,24.37150215691884,18.302895,34.755787,1.3185075682014517e+19,-3.5873852e+19,-3.7591502e+17
1995-06-16 00:00:00,0.6821698129136864,8.242163282867172e-06,0.5169085897357697,0.6057991265652047,0.6921724605879632,0.775647952928091,0.8559181140296028,24.391870022066925,18.245062,34.750134,1.3185068076041234e+19,-3.5889058e+19,-3.75987e+17
1995-07-16 12:00:00,0.6808571732372926,8.294384363707765e-06,0.5157899817515027,0.6045552843302917,0.6908069348579392,0.7741647772763374,0.8543216782423905,24.367024663203782,18.307919,34.723766,1.3185061157112556e+19,-3.5905929e+19,-3.761651e+17
1995-08-16 12:00:00,0.6799495945364541,8.3348443451807e-06,0.515043521393554,0.603701625889532,0.6898491206015244,0.7731062814490756,0.8531663072706465,24.346498442106657,18.335562,34.698948,1.3185056497144961e+19,-3.5919138e+19,-3.763086e+17
1995-09-16 00:00:00,0.6800186278695608,8.302706331766169e-06,0.515164297036833,0.6037850676383685,0.6898962781803621,0.7731183774084439,0.8531447172539814,24.355891898416417,18.252499,34.689106,1.3185057236634214e+19,-3.5921687e+19,-3.763796e+17
1995-10-16 12:00:00,0.6808400493698062,8.220260688509834e-06,0.5159209208826828,0.6045821535626729,0.6907326705350688,0.7739927764473393,0.8540557336752697,24.387591950796242,18.111328,34.695694,1.318506193749465e+19,-3.5914465e+19,-3.7639454e+17
1995-11-16 00:00:00,0.6815641852986547,8.154895961135672e-06,0.516503914759595,0.6052601524922767,0.691502997928377,0.7748523461486645,0.8550011308881443,24.416591018347226,18.040518,34.71132,1.3185065629910018e+19,-3.5903565e+19,-3.7636606e+17
1995-12-16 12:00:00,0.6821056264821717,8.177441892598386e-06,0.5168687971081983,0.6057459491943634,0.6921063249807116,0.7755692774976837,0.8558272844191244,24.414199726447155,18.131603,34.722607,1.318506793301791e+19,-3.589174e+19,-3.7633802e+17
1996-01-16 12:00:00,0.6824907409296403,8.283903012889367e-06,0.5171040307968114,0.6060831265054079,0.6925426015879693,0.7761013554593456,0.8564514822150574,24.38004319892883,18.333227,34.72921,1.3185069232238733e+19,-3.5882164e+19,-3.7627587e+17
1996-02-15 12:00:00,0.6833566698205941,8.392266542978539e-06,0.5178410360494258,0.6069018444222877,0.6934407321092259,0.7770762846063863,0.8575003629455087,24.34156737020506,18.495201,34.735252,1.3185073573089444e+19,-3.5871982e+19,-3.7618887e+17
1996-03-16 12:00:00,0.6843813382081427,8.416712912599138e-06,0.5187677959616216,0.6078852429465227,0.6944791485490599,0.7781679205194519,0.8586433176462368,24.33321301948015,18.487364,34.741127,1.318507920035567e+19,-3.5862615e+19,-3.760895e+17
1996-04-16 00:00:00,0.685170687318231,8.36817780088949e-06,0.5195054172612935,0.6086474953066469,0.6952652984087235,0.7789771883635448,0.8594749267170592,24.349367073093365,18.379639,34.744926,1.3185083784340689e+19,-3.585638e+19,-3.7600205e+17
1996-05-16 12:00:00,0.6847940447489277,8.28667313577505e-06,0.5191830213154055,0.6082843213824285,0.6948624828226332,0.7785360428049968,0.8589969036201252,24.378079819725176,18.268412,34.745827,1.3185081973665475e+19,-3.5860642e+19,-3.7595446e+17
1996-06-16 00:00:00,0.6832973868694157,8.23082209958984e-06,0.5178591915549962,0.6068484069235877,0.6933176537783701,0.7768858913142265,0.8572453216889632,24.397237521316747,18.214193,34.739655,1.3185073860258429e+19,-3.5876255e+19,-3.760049e+17
1996-07-16 12:00:00,0.6816944654683095,8.254277104562789e-06,0.5164710952062972,0.6053230467265649,0.6916589247930935,0.7750982093319365,0.8553334785085638,24.383514301155692,18.240082,34.71705,1.3185065230740107e+19,-3.5895171e+19,-3.761775e+17
1996-08-16 12:00:00,0.6808113297911842,8.315471121358689e-06,0.5157442357684525,0.6044952792084664,0.690733107885053,0.7740776056837858,0.8542216593433162,24.35369028051713,18.30919,34.695477,1.318506055251464e+19,-3.5908027e+19,-3.7632555e+17
1996-09-16 00:00:00,0.6811143516870226,8.29954842504762e-06,0.516082636444281,0.6048069799712958,0.6910188490131699,0.7743382686151635,0.8544582616478008,24.3559668669476,18.25153,34.688717,1.3185062405942516e+19,-3.590924e+19,-3.7639097e+17
1996-10-16 12:00:00,0.6818182008771373,8.175807959536473e-06,0.5167221242463593,0.6054872007434828,0.6917386391945938,0.775096313315197,0.8552531445465354,24.40430660962193,18.073483,34.70208,1.3185066361093335e+19,-3.5902731e+19,-3.7640107e+17
1996-11-16 00:00:00,0.6824661554498311,8.101661651518899e-06,0.517237013899433,0.6060911937915017,0.6924292325359711,0.7758706133900317,0.856107940534422,24.436286090898946,18.010153,34.719135,1.3185069700409442e+19,-3.5892596e+19,-3.76398e+17
1996-12-16 12:00:00,0.6829243600851166,8.125646356125668e-06,0.5175236662701412,0.60649724619983,0.6929513431374467,0.7765048977965087,0.8568500542346399,24.433092052556013,18.1166,34.730762,1.3185071390874298e+19,-3.5881713e+19,-3.763556e+17
1997-01-16 12:00:00,0.6834050385783313,8.225682289955921e-06,0.5178311981224653,0.6069229264312551,0.6934918684659231,0.777156443744444,0.8576083598838166,24.400672931008355,18.318241,34.735527,1.3185073085747016e+19,-3.5870472e+19,-3.7624948e+17
1997-02-15 00:00:00,0.6842476627749278,8.325850087124841e-06,0.5185424441260966,0.6077178548734403,0.6943681254047641,0.7781113514339587,0.8586389987666513,24.364579336622544,18.471182,34.740078,1.318507721152081e+19,-3.5859833e+19,-3.7613396e+17
1997-03-16 12:00:00,0.6854140154796285,8.39515800960344e-06,0.5196151798266723,0.6088434460831241,0.6955450603169172,0.7793379626316995,0.8599135419585222,24.337758986866852,18.526096,34.748024,1.3185083800454179e+19,-3.5849689e+19,-3.7604868e+17
1997-04-16 00:00:00,0.6863192639069224,8.393733563940617e-06,0.5204711649845706,0.6097235693691233,0.6964485945663191,0.7802641468630013,0.8608616347907818,24.33650119188851,18.46386,34.74919,1.3185088896432955e+19,-3.5843197e+19,-3.759593e+17
1997-05-16 12:00:00,0.6859128438153916,8.342297867354904e-06,0.5201236159516874,0.6093346536848145,0.6960194563201063,0.7797961027883622,0.860356137191937,24.354330977112056,18.387413,34.751648,1.3185086677120322e+19,-3.584804e+19,-3.7593007e+17
1997-06-16 00:00:00,0.6845852634406027,8.308213431680846e-06,0.5189570609613584,0.608065758459893,0.6946511122883674,0.7783315862499379,0.858798997837525,24.364073400067337,18.350052,34.741867,1.3185079402158864e+19,-3.5862685e+19,-3.760211e+17
1997-07-16 12:00:00,0.6829163351303921,8.378516399283403e-06,0.5175063327502458,0.6064755870124703,0.6929254544237197,0.7764749200556859,0.85681617278867,24.33254540141282,18.404474,34.706905,1.318507039252854e+19,-3.5882074e+19,-3.7622367e+17
1997-08-16 12:00:00,0.6821647375940673,8.452869342602003e-06,0.5169133946106755,0.6057785081303491,0.6921271797507498,0.7755788210200609,0.8558259554617653,24.29834791008313,18.487852,34.686592,1.3185066683068092e+19,-3.5894025e+19,-3.7638973e+17
1997-09-16 00:00:00,0.682661202290067,8.470200369280389e-06,0.5174418183365069,0.6062833031296455,0.692608988079755,0.7760384243571815,0.8562642807192793,24.288365441113513,18.481907,34.68261,1.3185069803586408e+19,-3.589369e+19,-3.7645856e+17
1997-10-16 12:00:00,0.6835674847385946,8.40464856920402e-06,0.5182845753964239,0.6071641914682634,0.6935269017769679,0.7769921314469169,0.8572524798251497,24.313745274149163,18.34476,34.6879,1.3185074948577737e+19,-3.5886133e+19,-3.7646003e+17
1997-11-16 00:00:00,0.6844804865538614,8.3713055763282e-06,0.5190507396893979,0.6080258670079544,0.6944813826054466,0.7780363183413685,0.8583829695398583,24.330575310327376,18.314062,34.705074,1.3185079659081177e+19,-3.5874155e+19,-3.7639925e+17
1997-12-16 12:00:00,0.6850422312044432,8.420627456400921e-06,0.5194449942854785,0.6085353379146774,0.6951028408998553,0.778766023048418,0.8592167515408365,24.316052141447923,18.446745,34.71677,1.3185081901013654e+19,-3.5863303e+19,-3.763628e+17
1998-01-16 12:00:00,0.6851982959928508,8.470484300432458e-06,0.5194725960841308,0.6086538633904899,0.6953097576082351,0.7790583864662171,0.8595912623512747,24.302146361932245,18.596058,34.73206,1.3185081916175671e+19,-3.5855762e+19,-3.7627755e+17
1998-02-15 00:00:00,0.6856794302355601,8.539268266216798e-06,0.5198619585383312,0.6091030481398393,0.6958170776381571,0.7796219229381222,0.8602089202666201,24.27716207935312,18.716076,34.74484,1.3185084273478367e+19,-3.5848486e+19,-3.7617052e+17
1998-03-16 12:00:00,0.6866409956366132,8.576810510474363e-06,0.5207415190170736,0.6100302385671255,0.6967905216951226,0.7806401035725712,0.8612702481748046,24.26211852965409,18.731342,34.748383,1.318508963491438e+19,-3.583976e+19,-3.7606833e+17
1998-04-16 00:00:00,0.686920262192192,8.539409929233432e-06,0.5210150496847769,0.6102997527667571,0.697056100570696,0.7809018797566644,0.8615284186179991,24.274933508328267,18.62543,34.74822,1.3185091469731127e+19,-3.5837788e+19,-3.7598683e+17
1998-05-16 12:00:00,0.6865243015480966,8.460085688243742e-06,0.5206730449853361,0.6099184891601072,0.6966366704271435,0.7804455389877987,0.8610365516893431,24.303571905143862,18.528296,34.754223,1.3185089546902682e+19,-3.5842184e+19,-3.759533e+17
1998-06-16 00:00:00,0.6851591663474168,8.355959309186518e-06,0.5194672021827167,0.6086079641245056,0.6952244292791399,0.7789349402688913,0.8594312328689653,24.341674548474803,18.428402,34.751713,1.318508247025478e+19,-3.5856396e+19,-3.7602858e+17
1998-07-16 12:00:00,0.6834887559826042,8.359917352395006e-06,0.5180031522408092,0.6070125169343309,0.6935013195212298,0.7770883885351451,0.857465802186786,24.335709864737666,18.450474,34.728138,1.3185073676020206e+19,-3.5874544e+19,-3.762014e+17
1998-08-16 12:00:00,0.6826860768139381,8.423950381477838e-06,0.5173574798179328,0.6062626423525976,0.6926501906648388,0.7761393765849355,0.8564226079303641,24.304279092088453,18.507841,34.704227,1.318506981787548e+19,-3.588651e+19,-3.7636613e+17
1998-09-16 00:00:00,0.682738512306394,8.362271239106375e-06,0.5174702236017855,0.6063318795537243,0.6926771395014707,0.7761254563724835,0.8563694155260547,24.326007786491523,18.381449,34.699932,1.31850705883471e+19,-3.5889188e+19,-3.7643124e+17
1998-10-16 12:00:00,0.6833573719385676,8.243678049220895e-06,0.5180366097503273,0.6069283713324886,0.6933028752849206,0.7767794669111875,0.8570506652082495,24.37192490740259,18.207584,34.714046,1.3185074273203112e+19,-3.5883272e+19,-3.7642296e+17
1998-11-16 00:00:00,0.6841625239363444,8.17354084362777e-06,0.5187026895831595,0.6076845164458516,0.6941465457734266,0.7777077427627488,0.8580603278729492,24.402643847541906,18.138132,34.73318,1.3185078674340655e+19,-3.5871815e+19,-3.7639128e+17
1998-12-16 12:00:00,0.6843214658118533,8.155483181792956e-06,0.5187289509409364,0.6078010696763608,0.6943508819935541,0.7779969274735213,0.8584310553010801,24.415265390831518,18.154358,34.7421,1.3185079131232625e+19,-3.586364e+19,-3.7636678e+17
1999-01-16 12:00:00,0.6845460884718982,8.229664051578935e-06,0.5188055851176547,0.6079782011560104,0.6946257240821286,0.7783662332834704,0.8588911807903659,24.393195799856702,18.328556,34.749706,1.3185079659738092e+19,-3.585465e+19,-3.7630858e+17
1999-02-15 00:00:00,0.6851842800530299,8.312404240827372e-06,0.5193289428585324,0.6085733150103112,0.6952905802130436,0.7790985371491865,0.8596884247486812,24.36505893349645,18.453259,34.756042,1.31850829644963e+19,-3.584548e+19,-3.7620062e+17
1999-03-16 12:00:00,0.6864867987401053,8.381970232456539e-06,0.5205320348447116,0.609831842077512,0.6966029467312151,0.780462993211607,0.8611031522725386,24.337599515225612,18.500648,34.75679,1.3185090355569328e+19,-3.583447e+19,-3.761039e+17
1999-04-16 00:00:00,0.6871869197212441,8.325605438565428e-06,0.521201943809058,0.6105107036849767,0.6972904606081198,0.7811588802219864,0.8618071920844008,24.357460928890973,18.380379,34.76134,1.3185094699507444e+19,-3.5829315e+19,-3.7600892e+17
1999-05-16 12:00:00,0.6867275516208039,8.232109539419856e-06,0.5208081958715488,0.6100712550364239,0.696806576247604,0.7806320161199224,0.8612389547934048,24.392881426901777,18.25282,34.765263,1.3185092411329001e+19,-3.583439e+19,-3.759671e+17
1999-06-16 00:00:00,0.6853004250630487,8.162634833311737e-06,0.5195495762325694,0.6087036578455306,0.6953330887084727,0.7790561350648338,0.8595644689057808,24.41744399148505,18.171455,34.755928,1.3185084698687803e+19,-3.5849605e+19,-3.7602738e+17
1999-07-16 12:00:00,0.6836401705927605,8.198397600547384e-06,0.5181105199206822,0.6071223032030281,0.6936134718768716,0.7772028302968317,0.8575824379484341,24.399743257707875,18.20091,34.72568,1.3185075815812362e+19,-3.586914e+19,-3.7621763e+17
1999-08-16 12:00:00,0.6828209307622574,8.273775759780151e-06,0.5174610656105417,0.6063615037228004,0.6927444736250011,0.7762292316901049,0.8565081900241958,24.365408963028578,18.272419,34.700798,1.318507179793728e+19,-3.5882122e+19,-3.7640238e+17
1999-09-16 00:00:00,0.6829983246157872,8.251085163833753e-06,0.5176919810144444,0.6065526422775589,0.6928969423231818,0.7763443314285297,0.8565873986595018,24.37110467791852,18.198421,34.69362,1.3185073188017476e+19,-3.5884242e+19,-3.764731e+17
1999-10-16 12:00:00,0.6837382565204805,8.150211207752234e-06,0.5183643747581319,0.6072655236133145,0.6936491537245011,0.7771345672930928,0.8574142567174843,24.410453212864965,18.045773,34.70578,1.3185077478998723e+19,-3.5876884e+19,-3.7647515e+17
1999-11-16 00:00:00,0.684454822823065,8.086868832323202e-06,0.5189376521948602,0.6079335595469706,0.6944092828685725,0.7779837181523389,0.858349032185104,24.438686888472233,17.991196,34.725025,1.3185081252381733e+19,-3.5865522e+19,-3.7644065e+17
1999-12-16 12:00:00,0.6847362259265126,8.097762356549834e-06,0.5190740392372984,0.6081712514958061,0.694745456909367,0.7784150829098736,0.858871892816098,24.44103314709758,18.06496,34.737797,1.318508220839574e+19,-3.5856257e+19,-3.7642368e+17
2000-01-16 12:00:00,0.6852843077995157,8.227023478360995e-06,0.519464456012768,0.6086691343812174,0.695347808873158,0.7791184382217586,0.8596723967321392,24.39618964469578,18.303045,34.743324,1.3185084493393062e+19,-3.5845453e+19,-3.7637235e+17
2000-02-15 12:00:00,0.6859061357259691,8.319644324497475e-06,0.5199814983644481,0.6092516481483209,0.6959939561248945,0.779826128905217,0.8604393515167755,24.364020964930393,18.436905,34.74975,1.3185087565320264e+19,-3.5837058e+19,-3.7626398e+17
2000-03-16 12:00:00,0.6870053123988565,8.353590222000127e-06,0.5209971819284196,0.6103119463322247,0.6970975815546817,0.7809716772090586,0.8616253739867659,24.350478929503925,18.447287,34.75473,1.3185093915390517e+19,-3.5827459e+19,-3.761535e+17
2000-04-16 00:00:00,0.6878396241690763,8.349465877322903e-06,0.5217926523413585,0.6111229966203054,0.6979237178959661,0.7818124083783033,0.8624802582872534,24.34918441314469,18.391493,34.75664,1.318509886440304e+19,-3.5821524e+19,-3.760497e+17
2000-05-16 12:00:00,0.6874718207480851,8.260594788126057e-06,0.5214846596956677,0.6107721007767394,0.6975311023763408,0.7813794420984239,0.8620084607971165,24.381772992912204,18.285175,34.763275,1.318509706144815e+19,-3.582593e+19,-3.759944e+17
2000-06-16 00:00:00,0.6859304164666711,8.16166405052804e-06,0.5201103076793406,0.6092916919509136,0.6959476430223838,0.779696327893956,0.8602293561871734,24.420203945518942,18.178457,34.760384,1.318508857454524e+19,-3.5841632e+19,-3.7604397e+17
2000-07-16 12:00:00,0.6844647644971481,8.208330045099068e-06,0.5188451741793635,0.6078997961508439,0.6944325783616041,0.7780621644136408,0.8584805060560702,24.39699956921862,18.237535,34.73206,1.3185080699224013e+19,-3.5859261e+19,-3.7624515e+17
2000-08-16 12:00:00,0.6839351251773702,8.307988599177727e-06,0.5184567870028444,0.6074181422127024,0.6938602897316064,0.777402263044872,0.857736326097881,24.35218466048139,18.351686,34.70863,1.318507813694956e+19,-3.5869698e+19,-3.764162e+17
2000-09-16 00:00:00,0.6843034424829019,8.300922750872907e-06,0.5188657261526529,0.6077962708266135,0.6942084641649228,0.7777215024169077,0.8580278079205703,24.35102503719336,18.301373,34.69985,1.318508051467269e+19,-3.587058e+19,-3.764855e+17
2000-10-16 12:00:00,0.6850823090232012,8.206311815930551e-06,0.5195809360231577,0.6085488397002181,0.6949973243104015,0.7785454538371003,0.8588855685690906,24.387907659458012,18.13266,34.70629,1.3185085010876875e+19,-3.5863582e+19,-3.765056e+17
2000-11-16 00:00:00,0.6858839505944704,8.156403722179708e-06,0.5202410560418623,0.6093020301474441,0.6958409598354637,0.7794765184091078,0.8599007381489732,24.410416455759037,18.081402,34.721222,1.3185089176034216e+19,-3.5852486e+19,-3.7647127e+17
2000-12-16 12:00:00,0.6862612041064734,8.167818546860372e-06,0.5204658428060303,0.609628621057961,0.6962665212678882,0.7799977513449892,0.8605139471422196,24.41213821343756,18.161926,34.73297,1.318509070959321e+19,-3.5842518e+19,-3.7643062e+17
2001-01-16 12:00:00,0.6867127019993924,8.274769754138191e-06,0.520776911618539,0.610032875238612,0.6967613614451744,0.7805801709306289,0.8611806009351808,24.375946985515633,18.371916,34.739494,1.318509253957677e+19,-3.5833128e+19,-3.7636104e+17
2001-02-15 00:00:00,0.6874246374204074,8.363965258434315e-06,0.5213804576087405,0.6107039208396863,0.6974980042238983,0.7813802512654404,0.8620417697680007,24.343542659411014,18.512182,34.746357,1.3185096157981723e+19,-3.5824275e+19,-3.7625515e+17
2001-03-16 12:00:00,0.6888111978255607,8.459146049960845e-06,0.5226547076526438,0.612043066666833,0.6989001764987328,0.7828433906679086,0.8635637222468878,24.30545935646028,18.597525,34.7492,1.3185103890144393e+19,-3.5812272e+19,-3.761338e+17
2001-04-16 00:00:00,0.6896321680637081,8.419363645126439e-06,0.5234248336892897,0.6128372446398359,0.6997176812151176,0.7836834581000328,0.864425599487041,24.319242995836042,18.488684,34.75268,1.3185108583719952e+19,-3.5805845e+19,-3.760302e+17
2001-05-16 12:00:00,0.6893385093265505,8.32608472752579e-06,0.5231777373936419,0.612556814171654,0.6994048328103931,0.7833392526076755,0.8640512149490354,24.35447696822747,18.36585,34.759476,1.3185107145191086e+19,-3.5809436e+19,-3.75996e+17
2001-06-16 00:00:00,0.688089094937839,8.275104261024854e-06,0.5220714736634885,0.6113593087909465,0.6981186678055262,0.7819673485509596,0.8625967298943118,24.372581517128783,18.328655,34.755108,1.3185100335384678e+19,-3.5822625e+19,-3.76056e+17
2001-07-16 12:00:00,0.6865595834222807,8.295347633916478e-06,0.5207458923650394,0.6099035530834563,0.6965364343313063,0.7802628226679353,0.8607744467517316,24.360715883822163,18.352142,34.730465,1.318509219978779e+19,-3.5840486e+19,-3.762544e+17
2001-08-16 12:00:00,0.6856973183913041,8.353896781204424e-06,0.5200418810923775,0.6090970386232951,0.6956303217762984,0.779260425361114,0.8596793899317001,24.332083559234427,18.405209,34.705227,1.3185087835956759e+19,-3.5852946e+19,-3.7643605e+17
2001-09-16 00:00:00,0.6861361562902119,8.3683710883895e-06,0.5205063698490384,0.6095422417423492,0.6960567614699894,0.7796687363289686,0.8600703241125432,24.322755801204792,18.380392,34.695347,1.3185090643153687e+19,-3.5852303e+19,-3.7651315e+17
2001-10-16 12:00:00,0.6868609807991336,8.263913215265654e-06,0.5211628278379045,0.6102426183625402,0.6967997991320787,0.7804530146730307,0.8608943132617883,24.363480729170035,18.238003,34.711517,1.318509478791008e+19,-3.584499e+19,-3.7651047e+17
2001-11-16 00:00:00,0.687513423462197,8.202271979887717e-06,0.5216783084347438,0.6108510044711153,0.6974984752152786,0.7812389654391874,0.8617642011752022,24.391320953959433,18.190475,34.731678,1.3185098077934287e+19,-3.5834535e+19,-3.7647075e+17
2001-12-16 12:00:00,0.6878026540759136,8.22218804247781e-06,0.521813519235752,0.6110941140553438,0.6978464793650203,0.7816883614650405,0.8623110569672624,24.38979792836359,18.277159,34.74181,1.3185099017398368e+19,-3.5825018e+19,-3.7645158e+17
2002-01-16 12:00:00,0.6881696694662092,8.350565600983414e-06,0.5220403068492419,0.6114178546509434,0.6982644752844375,0.782197481592255,0.8629078028946643,24.347219376572568,18.4948,34.742775,1.3185100179748284e+19,-3.5816308e+19,-3.7641495e+17
2002-02-15 00:00:00,0.6888424304945024,8.42804591297394e-06,0.5226129282172627,0.6120550240268108,0.698964379046345,0.7829580615723742,0.863726820998084,24.32098618660282,18.61083,34.754444,1.318510349403927e+19,-3.580799e+19,-3.763192e+17
2002-03-16 12:00:00,0.6900179685895175,8.49155236516464e-06,0.5236996886876083,0.6131922878190219,0.70015068674329,0.7841918185195004,0.8650063760616055,24.295676313327785,18.65069,34.756557,1.3185110032724668e+19,-3.5798388e+19,-3.7620546e+17
2002-04-16 00:00:00,0.6906685963811128,8.452645446649685e-06,0.5243203198008581,0.6138235695012427,0.7007922734965462,0.7848433789302268,0.8656676281997111,24.307898180826363,18.558052,34.760582,1.3185113799569963e+19,-3.5794067e+19,-3.7611094e+17
